Transaction,Item,date_time,period_day,weekday_weekend
4969,butter,20/01/2021 11:10,morning,weekday
4969,Coffee,20/01/2021 11:10,morning,weekday
4969,Coffee,20/01/2021 11:10,morning,weekday
4969,Bread,20/01/2021 11:10,morning,weekday
4971,Bread,20/01/2021 11:32,morning,weekday
4972,Bread,20/01/2021 11:40,morning,weekday
4973,Rice,20/01/2021 11:42,morning,weekday
4973,Rice,20/01/2021 11:42,morning,weekday
4974,Yogurt,20/01/2021 12:01,afternoon,weekday
4975,Coffee,20/01/2021 12:03,afternoon,weekday
4975,Tea,20/01/2021 12:03,afternoon,weekday
4975,Frozen pizza,20/01/2021 12:03,afternoon,weekday
4976,Coffee,20/01/2021 12:11,afternoon,weekday
4976,Coffee,20/01/2021 12:11,afternoon,weekday
4977,Bread,20/01/2021 12:14,afternoon,weekday
4978,Bread,20/01/2021 12:20,afternoon,weekday
4979,Coffee,20/01/2021 12:21,afternoon,weekday
4979,Frozen pizza,20/01/2021 12:21,afternoon,weekday
4980,Bread,20/01/2021 12:30,afternoon,weekday
4981,Chicken Stew,20/01/2021 12:30,afternoon,weekday
4982,Tea,20/01/2021 12:38,afternoon,weekday
4982,Tea,20/01/2021 12:38,afternoon,weekday
4982,Coffee,20/01/2021 12:38,afternoon,weekday
4983,Coffee,20/01/2021 12:46,afternoon,weekday
4983,Tea,20/01/2021 12:46,afternoon,weekday
4983,Frozen pizza,20/01/2021 12:46,afternoon,weekday
4984,Cake,20/01/2021 12:50,afternoon,weekday
4984,butter,20/01/2021 12:50,afternoon,weekday
4984,Yogurt,20/01/2021 12:50,afternoon,weekday
4984,Milk,20/01/2021 12:50,afternoon,weekday
4985,Smoothies,20/01/2021 13:01,afternoon,weekday
4985,Rice,20/01/2021 13:01,afternoon,weekday
4986,Coffee,20/01/2021 13:11,afternoon,weekday
4986,Tea,20/01/2021 13:11,afternoon,weekday
4986,Sandwich,20/01/2021 13:11,afternoon,weekday
4986,Salad,20/01/2021 13:11,afternoon,weekday
4987,Sandwich,20/01/2021 13:12,afternoon,weekday
4987,Tomato sauce,20/01/2021 13:12,afternoon,weekday
4988,Coffee,20/01/2021 13:16,afternoon,weekday
4988,Sandwich,20/01/2021 13:16,afternoon,weekday
4989,Bread,20/01/2021 13:17,afternoon,weekday
4989,Coffee,20/01/2021 13:17,afternoon,weekday
4990,Chicken Stew,20/01/2021 13:24,afternoon,weekday
4991,Bread,20/01/2021 13:47,afternoon,weekday
4991,Coffee,20/01/2021 13:47,afternoon,weekday
4991,Bread,20/01/2021 13:47,afternoon,weekday
4992,Coffee,20/01/2021 13:52,afternoon,weekday
4993,Coffee,20/01/2021 13:59,afternoon,weekday
4993,Sandwich,20/01/2021 13:59,afternoon,weekday
4994,Hot chocolate,20/01/2021 14:02,afternoon,weekday
4995,Eggs,20/01/2021 14:15,afternoon,weekday
4996,Hot chocolate,20/01/2021 14:16,afternoon,weekday
4997,Coffee,20/01/2021 14:25,afternoon,weekday
4998,Cake,20/01/2021 14:33,afternoon,weekday
4999,Coffee,20/01/2021 14:37,afternoon,weekday
4999,coffee sweetner,20/01/2021 14:37,afternoon,weekday
5000,Bread,20/01/2021 14:38,afternoon,weekday
5000,Coffee,20/01/2021 14:38,afternoon,weekday
5001,Bread,20/01/2021 14:40,afternoon,weekday
5002,Bread,20/01/2021 14:47,afternoon,weekday
5002,Rice,20/01/2021 14:47,afternoon,weekday
5003,Coffee,20/01/2021 15:10,afternoon,weekday
5003,Bread,20/01/2021 15:10,afternoon,weekday
5004,Coffee,20/01/2021 15:24,afternoon,weekday
5004,Coffee,20/01/2021 15:24,afternoon,weekday
5004,Cake,20/01/2021 15:24,afternoon,weekday
5005,Bread,20/01/2021 15:25,afternoon,weekday
5005,Rice,20/01/2021 15:25,afternoon,weekday
5006,Tea,20/01/2021 15:32,afternoon,weekday
5006,Tiffin,20/01/2021 15:32,afternoon,weekday
5007,Coffee,20/01/2021 15:36,afternoon,weekday
5008,Bread,20/01/2021 15:53,afternoon,weekday
5008,Sandwich,20/01/2021 15:53,afternoon,weekday
5008,Tea,20/01/2021 15:53,afternoon,weekday
5009,Coffee,20/01/2021 15:59,afternoon,weekday
5009,butter,20/01/2021 15:59,afternoon,weekday
5010,Milk,20/01/2021 16:01,afternoon,weekday
5011,Eggs,20/01/2021 16:03,afternoon,weekday
5011,Vegan mincepie,20/01/2021 16:03,afternoon,weekday
5011,Juice,20/01/2021 16:03,afternoon,weekday
5011,Tea,20/01/2021 16:03,afternoon,weekday
5012,Coffee,20/01/2021 16:08,afternoon,weekday
5012,Frozen pizza,20/01/2021 16:08,afternoon,weekday
5013,Tea,20/01/2021 16:35,afternoon,weekday
5013,Sugar,20/01/2021 16:35,afternoon,weekday
5013,Raspberry shortbread sandwich,20/01/2021 16:35,afternoon,weekday
5014,Tea,20/01/2021 16:38,afternoon,weekday
5014,Sandwich,20/01/2021 16:38,afternoon,weekday
5015,Coffee,20/01/2021 16:48,afternoon,weekday
5015,Cookies,20/01/2021 16:48,afternoon,weekday
5016,Cookies,20/01/2021 16:53,afternoon,weekday
5017,Yogurt,20/01/2021 16:54,afternoon,weekday
5018,Bread,20/01/2021 17:14,evening,weekday
5019,Bread,21/01/2021 08:54,morning,weekend
5020,Coffee,21/01/2021 08:56,morning,weekend
5020,Eggs,21/01/2021 08:56,morning,weekend
5021,Coffee,21/01/2021 08:58,morning,weekend
5021,butter,21/01/2021 08:58,morning,weekend
5022,Coffee,21/01/2021 09:13,morning,weekend
5022,Eggs,21/01/2021 09:13,morning,weekend
5022,butter,21/01/2021 09:13,morning,weekend
5023,Coffee,21/01/2021 09:15,morning,weekend
5024,Cake,21/01/2021 09:19,morning,weekend
5025,Eggs,21/01/2021 09:21,morning,weekend
5026,Coffee,21/01/2021 09:22,morning,weekend
5027,Yogurt,21/01/2021 09:45,morning,weekend
5028,Bread,21/01/2021 09:46,morning,weekend
5028,Sugar,21/01/2021 09:46,morning,weekend
5029,Sugar,21/01/2021 09:51,morning,weekend
5029,Coffee,21/01/2021 09:51,morning,weekend
5030,Milk,21/01/2021 09:57,morning,weekend
5030,Bread,21/01/2021 09:57,morning,weekend
5030,coffee sweetner,21/01/2021 09:57,morning,weekend
5031,Bread,21/01/2021 09:59,morning,weekend
5032,Eggs,21/01/2021 10:14,morning,weekend
5032,Bread,21/01/2021 10:14,morning,weekend
5033,Bread,21/01/2021 10:15,morning,weekend
5033,butter,21/01/2021 10:15,morning,weekend
5034,Coffee,21/01/2021 10:21,morning,weekend
5035,Frozen pizza,21/01/2021 10:28,morning,weekend
5035,Tea,21/01/2021 10:28,morning,weekend
5035,Juice,21/01/2021 10:28,morning,weekend
5035,Eggs,21/01/2021 10:28,morning,weekend
5036,Tiffin,21/01/2021 10:30,morning,weekend
5036,Coffee,21/01/2021 10:30,morning,weekend
5037,Coffee,21/01/2021 10:38,morning,weekend
5037,Cake,21/01/2021 10:38,morning,weekend
5038,Bread,21/01/2021 10:42,morning,weekend
5038,Frozen pizza,21/01/2021 10:42,morning,weekend
5039,Eggs,21/01/2021 10:56,morning,weekend
5039,Coffee,21/01/2021 10:56,morning,weekend
5040,Coffee,21/01/2021 10:57,morning,weekend
5041,Breakfast cereal,21/01/2021 10:59,morning,weekend
5041,Tea,21/01/2021 10:59,morning,weekend
5041,coffee sweetner,21/01/2021 10:59,morning,weekend
5042,Cake,21/01/2021 11:09,morning,weekend
5043,Coffee,21/01/2021 11:11,morning,weekend
5043,Coffee,21/01/2021 11:11,morning,weekend
5043,Toast,21/01/2021 11:11,morning,weekend
5043,Tiffin,21/01/2021 11:11,morning,weekend
5044,Sugar,21/01/2021 11:13,morning,weekend
5045,butter,21/01/2021 11:16,morning,weekend
5046,Afternoon with the baker,21/01/2021 11:19,morning,weekend
5047,Yogurt,21/01/2021 11:32,morning,weekend
5048,Coffee,21/01/2021 11:35,morning,weekend
5048,Coffee,21/01/2021 11:35,morning,weekend
5048,Coke,21/01/2021 11:35,morning,weekend
5048,Juice,21/01/2021 11:35,morning,weekend
5048,Cake,21/01/2021 11:35,morning,weekend
5049,Bread,21/01/2021 11:37,morning,weekend
5049,Tiffin,21/01/2021 11:37,morning,weekend
5049,Cookies,21/01/2021 11:37,morning,weekend
5050,Frozen pizza,21/01/2021 11:38,morning,weekend
5050,Cake,21/01/2021 11:38,morning,weekend
5050,Coffee,21/01/2021 11:38,morning,weekend
5051,Coffee,21/01/2021 11:41,morning,weekend
5052,Coffee,21/01/2021 11:42,morning,weekend
5052,Coffee,21/01/2021 11:42,morning,weekend
5052,coffee sweetner,21/01/2021 11:42,morning,weekend
5052,Tiffin,21/01/2021 11:42,morning,weekend
5052,Sugar,21/01/2021 11:42,morning,weekend
5052,Bread,21/01/2021 11:42,morning,weekend
5054,Coffee,21/01/2021 11:43,morning,weekend
5054,Eggs,21/01/2021 11:43,morning,weekend
5054,Cake,21/01/2021 11:43,morning,weekend
5055,Granola,21/01/2021 11:44,morning,weekend
5055,Coffee,21/01/2021 11:44,morning,weekend
5056,Cake,21/01/2021 11:49,morning,weekend
5056,Hot chocolate,21/01/2021 11:49,morning,weekend
5057,Tea,21/01/2021 11:52,morning,weekend
5057,Frozen pizza,21/01/2021 11:52,morning,weekend
5057,Tiffin,21/01/2021 11:52,morning,weekend
5058,Bread,21/01/2021 11:56,morning,weekend
5059,Tea,21/01/2021 12:02,afternoon,weekend
5060,Coffee,21/01/2021 12:04,afternoon,weekend
5060,Bread,21/01/2021 12:04,afternoon,weekend
5061,Coffee,21/01/2021 12:10,afternoon,weekend
5061,Coffee,21/01/2021 12:10,afternoon,weekend
5061,Juice,21/01/2021 12:10,afternoon,weekend
5061,Cake,21/01/2021 12:10,afternoon,weekend
5061,Frozen pizza,21/01/2021 12:10,afternoon,weekend
5061,Toast,21/01/2021 12:10,afternoon,weekend
5062,Buttermie Dodgers,21/01/2021 12:12,afternoon,weekend
5062,Frozen pizza,21/01/2021 12:12,afternoon,weekend
5062,Tiffin,21/01/2021 12:12,afternoon,weekend
5062,Bread,21/01/2021 12:12,afternoon,weekend
5062,Hot chocolate,21/01/2021 12:12,afternoon,weekend
5062,Tea,21/01/2021 12:12,afternoon,weekend
5062,Coffee,21/01/2021 12:12,afternoon,weekend
5063,Milk,21/01/2021 12:18,afternoon,weekend
5064,Afternoon with the baker,21/01/2021 12:32,afternoon,weekend
5065,Bread,21/01/2021 12:33,afternoon,weekend
5066,Cookies,21/01/2021 12:34,afternoon,weekend
5067,Bread,21/01/2021 12:34,afternoon,weekend
5068,Bread,21/01/2021 12:38,afternoon,weekend
5069,Breakfast cereal,21/01/2021 12:42,afternoon,weekend
5069,Coffee,21/01/2021 12:42,afternoon,weekend
5070,Milk,21/01/2021 12:43,afternoon,weekend
5071,Milk,21/01/2021 12:45,afternoon,weekend
5072,Sugar,21/01/2021 12:48,afternoon,weekend
5072,Frozen pizza,21/01/2021 12:48,afternoon,weekend
5073,Buttermie Dodgers,21/01/2021 12:54,afternoon,weekend
5073,Cake,21/01/2021 12:54,afternoon,weekend
5075,Sandwich,21/01/2021 13:03,afternoon,weekend
5076,Hot chocolate,21/01/2021 13:05,afternoon,weekend
5077,Coffee,21/01/2021 13:07,afternoon,weekend
5077,Coffee,21/01/2021 13:07,afternoon,weekend
5078,Coffee,21/01/2021 13:19,afternoon,weekend
5078,Tea,21/01/2021 13:19,afternoon,weekend
5079,Sandwich,21/01/2021 13:51,afternoon,weekend
5079,Cake,21/01/2021 13:51,afternoon,weekend
5079,Smoothies,21/01/2021 13:51,afternoon,weekend
5079,Bread,21/01/2021 13:51,afternoon,weekend
5080,Breakfast cereal,21/01/2021 13:58,afternoon,weekend
5080,Sandwich,21/01/2021 13:58,afternoon,weekend
5080,Coffee,21/01/2021 13:58,afternoon,weekend
5080,Tomato sauce,21/01/2021 13:58,afternoon,weekend
5081,Cookies,21/01/2021 14:01,afternoon,weekend
5082,Sandwich,21/01/2021 14:06,afternoon,weekend
5082,Toast,21/01/2021 14:06,afternoon,weekend
5082,Tea,21/01/2021 14:06,afternoon,weekend
5082,Fudge,21/01/2021 14:06,afternoon,weekend
5083,Coffee,21/01/2021 14:06,afternoon,weekend
5083,Buttermie Dodgers,21/01/2021 14:06,afternoon,weekend
5084,Cake,21/01/2021 14:07,afternoon,weekend
5084,Buttermie Dodgers,21/01/2021 14:07,afternoon,weekend
5086,Soft drinks,21/01/2021 14:10,afternoon,weekend
5086,Bread,21/01/2021 14:10,afternoon,weekend
5087,Coffee,21/01/2021 14:30,afternoon,weekend
5088,Afternoon with the baker,21/01/2021 14:35,afternoon,weekend
5089,Raspberry shortbread sandwich,21/01/2021 14:37,afternoon,weekend
5089,Bread,21/01/2021 14:37,afternoon,weekend
5089,Coffee,21/01/2021 14:37,afternoon,weekend
5090,Sandwich,21/01/2021 14:39,afternoon,weekend
5090,Extra Salami or Feta,21/01/2021 14:39,afternoon,weekend
5090,Tea,21/01/2021 14:39,afternoon,weekend
5090,Bread,21/01/2021 14:39,afternoon,weekend
5090,Cake,21/01/2021 14:39,afternoon,weekend
5092,Tea,21/01/2021 14:42,afternoon,weekend
5092,Duck egg,21/01/2021 14:42,afternoon,weekend
5093,Milk,21/01/2021 14:56,afternoon,weekend
5094,Coffee,21/01/2021 14:59,afternoon,weekend
5094,Hot chocolate,21/01/2021 14:59,afternoon,weekend
5094,Sugar,21/01/2021 14:59,afternoon,weekend
5095,Breakfast cereal,21/01/2021 15:02,afternoon,weekend
5095,Bread,21/01/2021 15:02,afternoon,weekend
5096,Bread,21/01/2021 15:11,afternoon,weekend
5096,Coffee,21/01/2021 15:11,afternoon,weekend
5097,Butter,21/01/2021 15:13,afternoon,weekend
5098,Coffee,21/01/2021 15:23,afternoon,weekend
5098,Soft drinks,21/01/2021 15:23,afternoon,weekend
5098,Frozen pizza,21/01/2021 15:23,afternoon,weekend
5099,Coffee,21/01/2021 15:25,afternoon,weekend
5099,Coffee,21/01/2021 15:25,afternoon,weekend
5099,Cake,21/01/2021 15:25,afternoon,weekend
5099,Bread,21/01/2021 15:25,afternoon,weekend
5100,Coffee,21/01/2021 15:26,afternoon,weekend
5100,Hot chocolate,21/01/2021 15:26,afternoon,weekend
5100,Cake,21/01/2021 15:26,afternoon,weekend
5100,Sugar,21/01/2021 15:26,afternoon,weekend
5100,Extra Salami or Feta,21/01/2021 15:26,afternoon,weekend
5101,Fudge,21/01/2021 15:37,afternoon,weekend
5102,Coffee,21/01/2021 15:39,afternoon,weekend
5103,Hot chocolate,21/01/2021 15:41,afternoon,weekend
5103,Bread,21/01/2021 15:41,afternoon,weekend
5103,Frozen pizza,21/01/2021 15:41,afternoon,weekend
5104,Cake,21/01/2021 15:49,afternoon,weekend
5105,Bread,21/01/2021 15:53,afternoon,weekend
5105,Bread,21/01/2021 15:53,afternoon,weekend
5105,Soft drinks,21/01/2021 15:53,afternoon,weekend
5106,Coffee,21/01/2021 15:55,afternoon,weekend
5106,Bread,21/01/2021 15:55,afternoon,weekend
5107,Sugar,21/01/2021 16:00,afternoon,weekend
5108,Cake,21/01/2021 16:06,afternoon,weekend
5108,Rice,21/01/2021 16:06,afternoon,weekend
5109,Cake,21/01/2021 16:07,afternoon,weekend
5110,Hot chocolate,21/01/2021 16:07,afternoon,weekend
5110,Coffee,21/01/2021 16:07,afternoon,weekend
5111,Tea,21/01/2021 16:13,afternoon,weekend
5111,Soft drinks,21/01/2021 16:13,afternoon,weekend
5112,Coffee,21/01/2021 16:38,afternoon,weekend
5113,Tea,21/01/2021 16:41,afternoon,weekend
5113,Hot chocolate,21/01/2021 16:41,afternoon,weekend
5113,Juice,21/01/2021 16:41,afternoon,weekend
5113,Cookies,21/01/2021 16:41,afternoon,weekend
5114,Cake,21/01/2021 16:45,afternoon,weekend
5114,Bread,21/01/2021 16:45,afternoon,weekend
5114,Hot chocolate,21/01/2021 16:45,afternoon,weekend
5115,Bread,22/01/2021 09:16,morning,weekend
5116,Frozen pizza,22/01/2021 09:24,morning,weekend
5116,Cookies,22/01/2021 09:24,morning,weekend
5116,Coffee,22/01/2021 09:24,morning,weekend
5116,Juice,22/01/2021 09:24,morning,weekend
5117,Coffee,22/01/2021 09:36,morning,weekend
5117,Coffee,22/01/2021 09:36,morning,weekend
5117,Sugar,22/01/2021 09:36,morning,weekend
5117,Frozen pizza,22/01/2021 09:36,morning,weekend
5118,Coffee,22/01/2021 09:39,morning,weekend
5119,Tea,22/01/2021 09:49,morning,weekend
5119,Raspberry shortbread sandwich,22/01/2021 09:49,morning,weekend
5120,Afternoon with the baker,22/01/2021 09:55,morning,weekend
5121,Hot chocolate,22/01/2021 09:57,morning,weekend
5121,Coffee,22/01/2021 09:57,morning,weekend
5121,Tea,22/01/2021 09:57,morning,weekend
5121,coffee sweetner,22/01/2021 09:57,morning,weekend
5121,butter,22/01/2021 09:57,morning,weekend
5121,Tiffin,22/01/2021 09:57,morning,weekend
5122,Coffee,22/01/2021 10:02,morning,weekend
5122,Eggs,22/01/2021 10:02,morning,weekend
5123,Toast,22/01/2021 10:04,morning,weekend
5123,Coffee,22/01/2021 10:04,morning,weekend
5124,Coffee,22/01/2021 10:05,morning,weekend
5125,Coffee,22/01/2021 10:11,morning,weekend
5125,Coffee,22/01/2021 10:11,morning,weekend
5125,Toast,22/01/2021 10:11,morning,weekend
5126,Coffee,22/01/2021 10:12,morning,weekend
5127,Bread,22/01/2021 10:14,morning,weekend
5127,Coffee,22/01/2021 10:14,morning,weekend
5127,Bread,22/01/2021 10:14,morning,weekend
5128,Bread,22/01/2021 10:15,morning,weekend
5128,Eggs,22/01/2021 10:15,morning,weekend
5129,Bread,22/01/2021 10:33,morning,weekend
5130,Bread,22/01/2021 10:50,morning,weekend
5130,Bread,22/01/2021 10:50,morning,weekend
5130,Coffee,22/01/2021 10:50,morning,weekend
5130,Frozen pizza,22/01/2021 10:50,morning,weekend
5130,Soft drinks,22/01/2021 10:50,morning,weekend
5131,Eggs,22/01/2021 10:50,morning,weekend
5132,Bread,22/01/2021 10:51,morning,weekend
5133,Coffee,22/01/2021 10:53,morning,weekend
5133,Bread,22/01/2021 10:53,morning,weekend
5133,Bread,22/01/2021 10:53,morning,weekend
5134,Coffee,22/01/2021 10:55,morning,weekend
5134,Coffee,22/01/2021 10:55,morning,weekend
5134,Toast,22/01/2021 10:55,morning,weekend
5135,Eggs,22/01/2021 11:05,morning,weekend
5136,Frozen pizza,22/01/2021 11:14,morning,weekend
5137,Tea,22/01/2021 11:18,morning,weekend
5137,Coffee,22/01/2021 11:18,morning,weekend
5137,Toast,22/01/2021 11:18,morning,weekend
5137,Bread,22/01/2021 11:18,morning,weekend
5138,Bread,22/01/2021 11:23,morning,weekend
5138,coffee sweetner,22/01/2021 11:23,morning,weekend
5139,Coffee,22/01/2021 11:27,morning,weekend
5139,Cake,22/01/2021 11:27,morning,weekend
5140,Coffee,22/01/2021 11:35,morning,weekend
5140,Cake,22/01/2021 11:35,morning,weekend
5140,Bread,22/01/2021 11:35,morning,weekend
5141,Bread,22/01/2021 11:37,morning,weekend
5141,Coffee,22/01/2021 11:37,morning,weekend
5141,Tea,22/01/2021 11:37,morning,weekend
5142,Hot chocolate,22/01/2021 11:39,morning,weekend
5142,Cake,22/01/2021 11:39,morning,weekend
5142,Bread,22/01/2021 11:39,morning,weekend
5143,Tea,22/01/2021 11:41,morning,weekend
5144,coffee sweetner,22/01/2021 12:02,afternoon,weekend
5144,Coffee,22/01/2021 12:02,afternoon,weekend
5145,Hot chocolate,22/01/2021 12:04,afternoon,weekend
5145,Coffee,22/01/2021 12:04,afternoon,weekend
5146,Hot chocolate,22/01/2021 12:10,afternoon,weekend
5146,Smoothies,22/01/2021 12:10,afternoon,weekend
5146,The Nomad,22/01/2021 12:10,afternoon,weekend
5146,Bread,22/01/2021 12:10,afternoon,weekend
5146,Afternoon with the baker,22/01/2021 12:10,afternoon,weekend
5147,Tea,22/01/2021 12:10,afternoon,weekend
5148,Bread,22/01/2021 12:17,afternoon,weekend
5149,Buttermie Dodgers,22/01/2021 12:28,afternoon,weekend
5150,The Nomad,22/01/2021 12:35,afternoon,weekend
5150,Juice,22/01/2021 12:35,afternoon,weekend
5150,Coffee,22/01/2021 12:35,afternoon,weekend
5150,Coffee,22/01/2021 12:35,afternoon,weekend
5151,Bread,22/01/2021 12:44,afternoon,weekend
5151,Frozen pizza,22/01/2021 12:44,afternoon,weekend
5151,butter,22/01/2021 12:44,afternoon,weekend
5151,Cake,22/01/2021 12:44,afternoon,weekend
5151,Bread,22/01/2021 12:44,afternoon,weekend
5152,Coffee,22/01/2021 12:53,afternoon,weekend
5152,Frozen pizza,22/01/2021 12:53,afternoon,weekend
5152,Sandwich,22/01/2021 12:53,afternoon,weekend
5153,Coffee,22/01/2021 12:55,afternoon,weekend
5153,Cake,22/01/2021 12:55,afternoon,weekend
5153,butter,22/01/2021 12:55,afternoon,weekend
5154,Tea,22/01/2021 12:58,afternoon,weekend
5154,Cookies,22/01/2021 12:58,afternoon,weekend
5154,detergent,22/01/2021 12:58,afternoon,weekend
5155,Hot chocolate,22/01/2021 13:00,afternoon,weekend
5155,Bread,22/01/2021 13:00,afternoon,weekend
5155,Cake,22/01/2021 13:00,afternoon,weekend
5155,Buttermie Dodgers,22/01/2021 13:00,afternoon,weekend
5156,detergent,22/01/2021 13:00,afternoon,weekend
5157,Salad,22/01/2021 13:01,afternoon,weekend
5158,butter,22/01/2021 13:08,afternoon,weekend
5158,Soft drinks,22/01/2021 13:08,afternoon,weekend
5159,Bread,22/01/2021 13:12,afternoon,weekend
5160,coffee sweetner,22/01/2021 13:20,afternoon,weekend
5160,Buttermie Dodgers,22/01/2021 13:20,afternoon,weekend
5160,Cake,22/01/2021 13:20,afternoon,weekend
5160,Tiffin,22/01/2021 13:20,afternoon,weekend
5160,Cake,22/01/2021 13:20,afternoon,weekend
5161,detergent,22/01/2021 13:38,afternoon,weekend
5161,Salad,22/01/2021 13:38,afternoon,weekend
5161,Extra Salami or Feta,22/01/2021 13:38,afternoon,weekend
5161,Sandwich,22/01/2021 13:38,afternoon,weekend
5161,Coffee,22/01/2021 13:38,afternoon,weekend
5161,Coffee,22/01/2021 13:38,afternoon,weekend
5161,Coffee,22/01/2021 13:38,afternoon,weekend
5162,Coffee,22/01/2021 13:42,afternoon,weekend
5162,Coffee,22/01/2021 13:42,afternoon,weekend
5162,coffee sweetner,22/01/2021 13:42,afternoon,weekend
5163,Cake,22/01/2021 14:03,afternoon,weekend
5164,Tea,22/01/2021 14:07,afternoon,weekend
5164,Tea,22/01/2021 14:07,afternoon,weekend
5165,Smoothies,22/01/2021 14:13,afternoon,weekend
5165,Tea,22/01/2021 14:13,afternoon,weekend
5165,Hot chocolate,22/01/2021 14:13,afternoon,weekend
5165,Buttermie Dodgers,22/01/2021 14:13,afternoon,weekend
5166,Coffee,22/01/2021 14:15,afternoon,weekend
5166,Bread,22/01/2021 14:15,afternoon,weekend
5167,Toast,22/01/2021 14:37,afternoon,weekend
5167,detergent,22/01/2021 14:37,afternoon,weekend
5167,Coffee,22/01/2021 14:37,afternoon,weekend
5167,Juice,22/01/2021 14:37,afternoon,weekend
5168,coffee sweetner,22/01/2021 14:40,afternoon,weekend
5168,Coffee,22/01/2021 14:40,afternoon,weekend
