Transaction,Item
6314,coffee sweetner
6315,detergent
6316,detergent
6317,Frozen pizza
6317,Coffee
6318,Tomato sauce
6318,detergent
6319,Chicken Stew
6319,Cake
6319,Juice
6320,Bread
6320,Milk
6321,Coffee
6321,Coffee
6322,Sandwich
6322,Coffee
6322,Tomato sauce
6323,Cake
6324,Bread
6325,butter
6325,Bread
6326,Toast
6327,Bread
6328,Bread
6329,Chicken Stew
6330,Sandwich
6330,Coke
6331,Coffee
6331,Coffee
6331,Cake
6331,Cake
6331,Salad
6331,Extra Salami or Feta
6331,Milk
6331,Bread
6332,Milk
6333,Coffee
6333,Salad
6334,Tomato sauce
6334,Duck egg
6334,Extra Salami or Feta
6334,Breakfast cereal
6334,Afternoon with the baker
6335,Eggs
6335,Eggs
6336,Tea
6336,Tea
6336,detergent
6336,Cake
6336,Bread
6336,Frozen pizza
6336,Cake
6337,detergent
6337,Coffee
6337,Coffee
6338,Eggs
6338,Cake
6338,Breakfast cereal
6338,The Nomad
6338,Cookies
6339,Bread
6339,Coffee
6340,Coffee
6341,Coffee
6341,Chicken Stew
6342,Coffee
6343,Coffee
6343,coffee sweetner
6343,butter
6344,Coffee
6345,Coffee
6346,Coffee
6346,Sugar
6347,detergent
6348,Coffee
6348,Tea
6348,Cookies
6349,Bread
6350,Bread
6351,Baguette
6351,Coffee
6352,Tea
6353,Breakfast cereal
6354,Coffee
6355,Cake
6355,Cake
6355,Cookies
6356,Juice
6356,Coffee
6356,Cookies
6356,Tea
6356,coffee sweetner
6357,Cake
6357,Cookies
6357,Coffee
6357,Hot chocolate
6358,Bread
6358,Coffee
6358,Bread
6359,Coffee
6359,Frozen pizza
6360,Sugar
6360,Coffee
6360,Coffee
6360,Baguette
6361,Coffee
6361,Bread
6361,Frozen pizza
6362,Coffee
6362,Coffee
6363,Eggs
6364,Bread
6365,Bread
6365,Yogurt
6365,Nomad bag
6366,Bread
6366,butter
6367,Toast
6367,butter
6367,Tea
6367,Coffee
6367,Coffee
6368,Frozen pizza
6368,butter
6369,Cake
6369,Tea
6369,Toast
6370,Baguette
6371,Bread
6372,Tea
6372,Toast
6373,Coffee
6374,Hot chocolate
6374,Bread
6374,butter
6374,butter
6375,Tea
6376,Milk
6376,butter
6376,coffee sweetner
6377,Fudge
6378,Tea
6378,Tea
6378,butter
6378,Toast
6378,Bread
6378,Sugar
6378,Cake
6379,Coffee
6379,The Nomad
6380,Cookies
6380,Cake
6381,Bread
6382,Coffee
6382,Bread
6383,Coffee
6383,butter
6384,Cookies
6384,Cookies
6384,Cake
6385,Bread
6386,Bread
6387,Coffee
6387,butter
6388,Breakfast cereal
6388,Coffee
6388,Coffee
6388,Juice
6389,Coffee
6389,Coffee
6389,Bread
6389,Toast
6390,Coffee
6390,Coffee
6390,Coffee
6391,Bread
6392,Coffee
6392,Bread
6393,Coffee
6393,Coffee
6394,Baguette
6395,Tea
6395,Tea
6395,Frozen pizza
6396,Coffee
6396,Hot chocolate
6396,Bread
6397,Bread
6398,Bread
6398,Cookies
6398,Chicken Stew
6399,Sandwich
6399,Hot chocolate
6399,Bread
6400,detergent
6400,The Nomad
6400,Tomato sauce
6401,Baguette
6402,butter
6403,Bread
6403,Cake
6404,detergent
6404,Coffee
6405,Bread
6406,Bread
6407,Coffee
6407,Bread
6407,Cake
6407,Cake
6408,detergent
6408,Chicken Stew
6408,Coffee
6408,Tea
6409,Hot chocolate
6410,Nomad bag
6410,Bread
6410,Coffee
6410,Coffee
6410,Cake
6410,Cake
6411,Bread
6412,Breakfast cereal
6412,The Nomad
6412,Tea
6412,Tea
6412,Juice
6412,Art Tray
6412,Cake
6412,Cake
6412,coffee sweetner
6412,Tea
6412,Hot chocolate
6413,coffee sweetner
6413,Sugar
6414,Coffee
6414,Hot chocolate
6414,Coffee
6414,Bread
6414,Cake
6415,Cake
6415,Bread
6415,Chicken Stew
6416,Coffee
6416,Coffee
6416,Coffee
6416,Sugar
6417,Valentine's card
6418,Bread
6419,Bread
6420,Coffee
6420,Coffee
6420,Chicken Stew
6420,butter
6421,Tea
6421,Bread
6422,detergent
6422,Breakfast cereal
6422,Sandwich
6422,Coffee
6422,Tea
6423,Coffee
6423,Tea
6424,Coffee
6424,Juice
6425,Coffee
6425,Cake
6425,butter
6426,Bread
6426,Hot chocolate
6426,Sandwich
6427,Bread
6428,Bread
6428,Tea
6428,Tea
6428,Bread
6428,Cake
6429,Afternoon with the baker
6430,Bread
6431,Bread
6431,Milk
6432,Tea
6432,Tea
6432,Cake
6432,Eggs
6432,Eggs
6432,Coffee
6432,Milk
6433,Milk
6434,Bread
6434,detergent
6435,Cake
6435,Bread
6435,Cookies
6435,Eggs
6435,Juice
6436,Coffee
6437,Coffee
6437,Tea
6437,butter
6438,Eggs
6438,Coffee
6439,Coffee
6439,Toast
6440,butter
6440,butter
6440,butter
6440,Bread
6441,Coffee
6441,Coffee
6441,butter
6441,Cookies
6441,Bread
6442,Bread
6443,butter
6443,Eggs
6443,Baguette
6444,Coffee
6444,Frozen pizza
6445,Bread
6445,Bread
6446,Coffee
6447,Bread
6448,Bread
6448,Coffee
6448,Frozen pizza
6449,Bread
6449,Baguette
6449,Hot chocolate
6449,Coffee
6449,Toast
6450,Coffee
6451,Coffee
6451,Coffee
6451,Coffee
6451,Bread
6451,Cake
6452,Coffee
6453,Coffee
6453,Coffee
6453,Frozen pizza
6453,Cake
6454,Frozen pizza
6454,Bread
6454,Baguette
6455,Cake
6456,Coffee
6456,Breakfast cereal
6456,Bread
6457,butter
6457,Sugar
6458,Toast
6459,Bread
6459,Bread
6460,Bread
6461,Yogurt
6462,Breakfast cereal
6462,Cake
6463,Bread
6464,Coffee
6465,Coffee
6465,Coffee
6465,Cake
6466,Bread
6467,Coffee
6467,Coffee
6467,Coffee
6468,Tea
6468,Cake
6469,Hot chocolate
6469,detergent
6470,Tea
6471,coffee sweetner
6471,Bread
6472,Cake
6472,Bread
6473,Coffee
6474,Coffee
6474,Coffee
6474,Coffee
6474,Tea
6474,Toast
6474,Duck egg
6474,Extra Salami or Feta
6474,Chicken Stew
6474,Cookies
6474,Sugar
6474,Bread
6475,Bread
6476,Coffee
6476,Sandwich
6477,Coffee
6477,Cake
6478,Sugar
6478,Bread
6479,Coffee
6479,Coffee
6479,coffee sweetner
6479,Cake
6479,Sugar
6480,Coffee
6480,Sugar
6481,Afternoon with the baker
6482,Afternoon with the baker
6483,Bread
6484,Coffee
6484,Eggs
6484,Baguette
6485,Coffee
6486,Hot chocolate
6486,Toast
6487,Coffee
6487,Bread
6487,Eggs
6487,coffee sweetner
6488,coffee sweetner
6488,Eggs
6488,Coffee
6488,Bread
6489,Focaccia
6489,Bread
6490,Coffee
6491,Coffee
6491,Coffee
6492,Coffee
6493,Hot chocolate
6494,Coffee
6494,Juice
6495,Coffee
6495,butter
6496,butter
6496,Coffee
6497,Milk
6498,Juice
6498,Chocolates
6498,Hot chocolate
6498,Coffee
6498,Bread
6498,Cookies
6499,Tea
6499,Coffee
6500,Bread
6501,Coffee
6501,Sugar
6501,Yogurt
6502,Bread
6502,Cookies
6502,Coffee
6503,Coffee
6503,Coffee
6504,Coffee
6505,Coffee
6505,Coffee
6505,Frozen pizza
6505,Cake
6505,Yogurt
6505,Juice
6506,Coffee
6506,Coffee
6506,Cookies
6507,Frozen pizza
6507,Coffee
6508,Bread
6509,Bread
6509,Cookies
6510,Coffee
6511,Cookies
6511,Cake
6511,Cake
6511,Tomato sauce
6512,Baguette
6513,Bread
6513,Tea
6514,Yogurt
6515,Coffee
6516,detergent
6517,Coffee
6517,Tea
6517,Sandwich
6517,Sandwich
6518,detergent
6518,Tea
6518,Tea
6519,Coke
6519,Juice
6519,Coffee
6519,Chicken Stew
6519,Sandwich
6519,Sandwich
6519,Sandwich
6519,Cookies
6519,Cookies
6520,Cake
6521,Tomato sauce
6521,Bread
6521,Sandwich
6521,detergent
6522,Cake
6522,Coffee
6522,Cookies
6522,Coke
6523,Tomato sauce
6523,Salad
6523,Chicken Stew
6523,Eggs
6523,Sugar
6524,Coffee
6524,Coffee
6524,coffee sweetner
6524,Cookies
6525,Coffee
6525,Bread
6525,detergent
6525,Sandwich
6526,Bread
6526,coffee sweetner
6527,Bread
6528,Tea
6528,Sandwich
6529,coffee sweetner
6529,Bread
6529,Coffee
6530,Sandwich
6530,Sandwich
6530,Tomato sauce
6530,Tea
6531,Cake
6532,Yogurt
6532,Coffee
6533,Tea
6533,Coffee
6533,detergent
6533,Cake
6534,Bread
6534,Coffee
6535,Chicken Stew
6535,Coffee
6536,Coffee
6536,Coffee
6537,Bread
6537,Coffee
6538,Tea
6538,Toast
6539,Coffee
6539,Coffee
6540,Tea
6540,Hot chocolate
6540,Cake
6540,Eggs
6540,Fudge
6540,Bread
6541,Bread
6542,Coffee
6542,Bread
6542,Cake
6543,coffee sweetner
6543,Coffee
6544,Bread
6544,Bread
6545,Afternoon with the baker
6546,Eggs
6546,coffee sweetner
6547,Coffee
6547,Coffee
6548,Coffee
6548,Bread
6548,Mineral water
6548,Toast
6549,Bread
6549,butter
6550,Tea
6551,Coffee
6551,Tea
6551,Cake
6552,Coffee
6552,Coffee
6552,Cake
6552,Toast
6553,Coffee
6553,butter
6553,coffee sweetner
6553,Yogurt
6554,Hot chocolate
6554,Cake
6555,Hot chocolate
6555,Cake
6556,Bread
6557,Coffee
6557,Coffee
6557,Tea
6557,Cake
6557,coffee sweetner
6558,Cookies
6558,Frozen pizza
6558,Coffee
6558,Hot chocolate
6559,Coffee
6559,Coffee
6559,Hot chocolate
6559,Coffee
6559,Cake
6559,Eggs
6560,Coffee
6560,Coffee
6560,Coffee
6560,Coffee
6560,Eggs
6560,Cookies
6561,Coffee
6561,Cake
6562,Bread
6562,Bread
6563,Sandwich
6563,Coffee
6565,Bread
6566,Coffee
6566,Cake
6567,Coffee
6567,Coke
6567,butter
6568,Salad
6569,Bread
6570,Bread
6570,Cake
6571,Yogurt
6571,Cake
6572,Coke
6573,Bread
6574,Cookies
6574,Cookies
6574,Breakfast cereal
6574,Toast
6574,Coffee
6574,Bread
6575,Tea
6575,Tea
6576,Coffee
6577,Hot chocolate
6577,Hot chocolate
6577,Hot chocolate
6577,Smoothies
6577,Cookies
6577,Cookies
6578,Coffee
6578,Juice
6578,Bread
6578,Bread
6578,Afternoon with the baker
6579,Coffee
6580,coffee sweetner
6580,Bread
6581,detergent
6581,Tea
6582,Tea
6582,coffee sweetner
6583,Bread
6583,Vegan mincepie
6584,Baguette
6584,coffee sweetner
6585,Baguette
6586,Bread
6587,Coffee
6587,Coffee
6588,Valentine's card
6589,Valentine's card
6592,Coffee
6592,Coffee
6593,Toast
6594,Bread
6595,Coffee
6595,Coffee
6596,butter
6597,Bread
6598,butter
6598,Coffee
6598,Coffee
6599,Baguette
6600,Coffee
6601,Tea
6601,Tea
6601,The Nomad
6601,butter
6602,Bread
6603,Coffee
6603,Bread
6604,Eggs
6604,Eggs
6604,Eggs
6604,Baguette
6605,Hot chocolate
6605,Coffee
6605,Eggs
6605,detergent
6605,Cake
6606,Bread
6606,Coffee
6607,Bread
6607,Eggs
6608,Vegan Feast
6609,Sandwich
6609,Tomato sauce
6610,Coffee
6610,Toast
6611,detergent
6612,The Nomad
6612,Coffee
6612,Coffee
6613,Sandwich
6613,Juice
6614,detergent
6614,detergent
6614,Cake
6614,Cake
6614,Tea
6614,Tea
6616,Bread
6617,Baguette
6617,Coffee
6617,Coffee
6617,Coffee
6617,Salad
6617,Art Tray
6617,coffee sweetner
6618,Coffee
6618,Bread
6619,Bread
6620,Cake
6621,Baguette
6622,Hot chocolate
6622,coffee sweetner
6623,Coffee
6623,Hot chocolate
6623,Coffee
6623,Eggs
6623,Buttermie Dodgers
6624,Coffee
6624,Vegan mincepie
6624,butter
6625,Hot chocolate
6625,Coffee
6625,coffee sweetner
6625,Cake
6626,Sugar
6627,Bread
6628,Coffee
6628,Bread
6629,Bread
6629,Cake
6630,Cake
6630,Coffee
6631,Coffee
6632,Yogurt
6633,Cookies
6634,Sugar
6635,Coffee
6636,Baguette
6637,Coffee
6638,Eggs
6638,coffee sweetner
6638,Hot chocolate
6638,Hot chocolate
6638,Bread
6639,butter
6639,Eggs
6639,coffee sweetner
6639,coffee sweetner
6639,Cake
6640,Coffee
6641,Hot chocolate
6641,Coffee
6641,Cake
6641,Cookies
6641,Breakfast cereal
6641,Duck egg
6642,Coffee
6642,butter
6643,Smoothies
6643,Sandwich
6643,detergent
6644,Coffee
6644,Juice
6644,Buttermie Dodgers
6644,Chicken Stew
6644,Tea
6645,Hot chocolate
6645,Juice
6645,Hot chocolate
6645,Toast
6645,Chicken Stew
6645,Tea
6645,Tea
6646,Coffee
6647,Coffee
6647,Coffee
6647,butter
6647,butter
6648,Coffee
6648,Coffee
6648,Cookies
6648,Cake
6649,Coffee
6650,Fudge
6651,Coffee
6651,Cake
6651,Sugar
6651,coffee sweetner
6652,Cake
6653,Tea
6653,Tea
6653,detergent
6654,Hot chocolate
6654,Sandwich
6654,Sandwich
6655,Afternoon with the baker
6656,detergent
6656,detergent
6656,Tea
6656,Tomato sauce
6657,Coffee
6657,Coffee
6657,Sugar
6657,Cake
6657,Sandwich
6657,Sandwich
6658,Cookies
6659,Coffee
6660,Coffee
6660,Coffee
6660,Juice
6660,Extra Salami or Feta
6660,Salad
6660,Toast
6661,butter
6661,Coffee
6661,Coffee
6661,Rice
6661,coffee sweetner
6662,Bread
6663,Baguette
6664,Afternoon with the baker
6664,Sugar
6664,Cookies
6664,Cookies
6665,Cookies
6665,Yogurt
6666,Baguette
6666,Cake
6667,Cake
6668,Bread
6669,Coffee
6670,Tea
6670,Eggs
6671,Bread
6672,Coffee
6673,Bread
6674,Coffee
6674,Coffee
6674,butter
6674,Eggs
6675,Buttermie Dodgers
6675,Coffee
6675,Bread
6676,Coffee
6677,Breakfast cereal
6677,Tea
6678,Coffee
6678,Breakfast cereal
6678,Bread
6679,Tea
6679,Coffee
6679,Cookies
6679,Cookies
6680,Bread
6680,Bread
6681,Milk
6681,Baguette
6682,Yogurt
6683,Bread
6684,Cake
6684,Cookies
6684,Coffee
6684,Coffee
6685,Coffee
6685,Tea
6685,Frozen pizza
6685,Bread
6686,Coffee
6687,Tea
6687,Cake
6688,butter
6688,Coffee
6688,Coffee
6689,Yogurt
6690,Juice
6690,Bread
6690,Sandwich
6690,Sandwich
6690,Sandwich
6690,Coke
6691,Bread
6691,Bread
6691,Tea
6691,Buttermie Dodgers
6691,Tiffin
6692,Bread
6692,Tea
6693,Juice
6693,Coffee
6693,Coffee
6693,Hot chocolate
6693,Hot chocolate
6693,Chocolates
6693,Buttermie Dodgers
6694,Sugar
6694,butter
6694,Juice
6694,Bread
6694,Frozen pizza
6695,Cake
6695,Rice
6696,Sugar
6696,Sandwich
6696,Baguette
6697,Coffee
6698,Coffee
6698,Sandwich
6698,Sandwich
6699,Coffee
6699,Toast
6700,butter
6701,Tiffin
6701,Sandwich
6702,Rice
6703,Bread
6704,Bread
6705,Chicken Stew
6705,Frozen pizza
6705,Sugar
6705,Eggs
6706,Frozen pizza
6707,Sandwich
6707,detergent
6707,Coffee
6708,Milk
6708,Bread
6709,Chicken Stew
6709,Tea
6710,Cake
6710,Coffee
6710,Coffee
6710,Sandwich
6710,Sandwich
6711,Bread
6712,Bread
6712,Frozen pizza
6713,Sandwich
6713,Tea
6713,Tea
6714,Cake
6714,Tiffin
6715,Baguette
6715,Milk
6716,Coffee
6716,Coffee
6716,Coffee
6716,Tea
6716,Coke
6716,Tiffin
6716,Eggs
6716,Bread
6716,detergent
6716,Chicken Stew
6716,Sandwich
6717,Coffee
6717,Bread
6718,Hot chocolate
6718,Bread
6718,Rice
6719,Coffee
6719,Frozen pizza
6720,Coffee
6720,Hot chocolate
6721,Tea
6721,Coffee
6722,Rice
6723,Sandwich
6723,Sandwich
6723,Sandwich
6723,Coke
6723,Tomato sauce
6723,Coffee
6724,Baguette
6725,Bread
6725,Eggs
6725,Sugar
6725,Tomato sauce
6726,Coffee
6726,Coffee
6726,Mineral water
6726,Hot chocolate
6726,coffee sweetner
6727,Cake
6727,Mineral water
6727,Coffee
6727,Sandwich
6728,Coffee
6728,Buttermie Dodgers
6729,Coffee
6730,Bread
6730,Bread
6730,Coffee
6730,Coffee
6730,Tea
6730,Sugar
6730,Bread
6730,coffee sweetner
6731,Frozen pizza
6731,Bread
6731,Tea
6731,Coffee
6732,Cake
6733,Cake
6733,Bread
6734,Rice
6734,Frozen pizza
6734,Cake
6734,Tea
6734,Tea
6734,Tea
6735,Baguette
6736,Bread
6737,Bread
6737,butter
6739,Eggs
6739,Tea
6740,Coffee
6740,Tea
6741,Bread
6742,Frozen pizza
6742,Fudge
6743,Cake
6743,Chocolates
6744,Coffee
6745,Bread
6745,butter
6746,Baguette
6747,Bread
6747,Sandwich
6748,Sandwich
6748,Tea
6748,Coffee
6749,Bread
6749,Baguette
6750,Eggs
6750,Eggs
6751,Frozen pizza
6751,Bread
6751,Nomad bag
6751,Coffee
6752,Coffee
6753,Bread
6754,Coffee
6754,Coffee
6754,butter
6755,Bread
6756,Milk
6756,Cake
6756,Bread
6756,Milk
6757,Bread
6757,Bread
6758,Bread
6759,Coffee
6760,Bread
6760,Tea
6761,Bread
6761,Tea
6762,Tea
6763,Tea
6764,Milk
6765,Coffee
6766,Bread
6767,Coffee
6769,Coffee
6769,Coffee
6769,Juice
6769,Breakfast cereal
6769,coffee sweetner
6770,Sandwich
6771,Eggs
6771,Juice
6771,Coffee
6771,Buttermie Dodgers
6772,Bread
6773,butter
6773,butter
6773,Bread
6774,Coffee
6775,Coffee
6775,Eggs
6775,Bread
6775,Eggs
6776,Bread
6776,Bread
6776,butter
6777,Butter
6778,Bread
6778,Tea
6778,Sugar
6778,Buttermie Dodgers
6778,Breakfast cereal
6778,Toast
6778,Cake
6779,Bread
6779,Bread
6779,Sugar
6779,butter
6780,Bread
6781,Coffee
6782,Coffee
6782,Coffee
6783,Bread
6783,Milk
6784,Bread
6784,Coffee
6784,Coffee
6785,Yogurt
6785,Bread
6785,Coffee
6785,Toast
6786,Afternoon with the baker
6787,Coffee
6787,Coffee
6787,Buttermie Dodgers
6787,coffee sweetner
6787,Juice
6788,Hot chocolate
6788,Bread
6789,Coffee
6789,Breakfast cereal
6789,Coffee
6789,Toast
6789,Sandwich
6789,Bread
6790,Coffee
6790,Coffee
6791,Bread
6791,Coffee
6791,Buttermie Dodgers
6791,coffee sweetner
6792,Bread
6792,Frozen pizza
6794,Sandwich
6795,Coffee
6795,Coffee
6795,Sugar
6795,Sandwich
6796,Hot chocolate
6797,Smoothies
6797,Tea
6797,Chicken Stew
6797,Breakfast cereal
6797,Yogurt
6797,Cake
6798,Coffee
6799,Chicken Stew
6799,Coffee
6799,Bread
6800,Juice
6800,Coffee
6800,Coffee
6800,Chicken Stew
6800,Granola
6801,Butter
6802,Chicken Stew
6803,Breakfast cereal
6803,Coffee
6804,Coffee
6804,Sandwich
6805,Coffee
6805,Juice
6805,Toast
6806,Sandwich
6806,Sandwich
6806,Coffee
6806,Coffee
6806,butter
6806,Milk
6807,Eggs
6808,Coffee
6808,Cake
6809,Coffee
6810,Cake
6810,Frozen pizza
6810,Chicken Stew
6810,detergent
6811,Breakfast cereal
6811,Extra Salami or Feta
6811,Tomato sauce
6811,Coke
6811,Sugar
6812,Yogurt
6813,Milk
6813,Frozen pizza
6814,Sandwich
6814,Bread
6814,Bread
6814,Rice
6815,Bread
6816,Bread
6816,Sugar
6818,detergent
6818,detergent
6818,Coffee
6818,Coffee
6819,Chicken Stew
6819,Sandwich
6819,Tea
6819,Cake
6820,Breakfast cereal
6820,Chicken Stew
6820,Sandwich
6820,Coffee
6820,Coffee
6820,Juice
6821,Coffee
6822,Milk
6823,Frozen pizza
6824,Hot chocolate
6824,Coffee
6824,Mineral water
6824,Tiffin
6824,Cake
6825,Rice
6825,coffee sweetner
6826,Bread
6826,Bread
6827,Bread
6827,Bread
6827,Buttermie Dodgers
6827,coffee sweetner
6828,Cake
6828,Coffee
6828,Tea
6829,Coffee
6829,Coffee
6829,Coke
6829,Sugar
6829,Cake
6829,Rice
6830,Bread
6830,Tiffin
6830,Cookies
6830,Toast
6831,Coffee
6831,Coffee
6832,Cake
6832,Cake
6833,Coffee
6833,Bread
6834,Juice
6834,Hot chocolate
6834,coffee sweetner
6834,Sugar
6834,Vegan mincepie
6834,Vegan mincepie
6835,butter
6835,Eggs
6835,Eggs
6836,Bread
6836,Tiffin
6836,Cookies
6836,Toast
6837,Coffee
6837,Coffee
6838,Smoothies
6838,Coffee
6838,Bread
6838,Breakfast cereal
6838,Bread
6839,Cake
6840,Coffee
6840,Coffee
6840,Smoothies
6840,Juice
6840,Granola
6841,Coffee
6841,Coffee
6841,Cake
6841,butter
6842,Hot chocolate
6842,Hot chocolate
6842,Coffee
6842,Bread
6842,Bread
6843,Bread
6844,Hot chocolate
6844,Sugar
6845,Coffee
6845,Cake
6846,Coffee
6846,Smoothies
6846,coffee sweetner
6846,coffee sweetner
6847,Juice
6847,Coffee
6848,Breakfast cereal
6848,Coffee
6848,Tea
6848,Juice
6849,Coffee
6849,Coffee
6849,Tiffin
6849,Eggs
6849,Sugar
6849,Mineral water
6850,Coffee
6850,Coffee
6850,Coffee
6850,Coffee
6850,Toast
6851,Bread
6851,Coffee
6851,Eggs
6851,Breakfast cereal
6851,Eggs
6852,Bread
6852,Tea
6852,Cake
6853,Coffee
6853,Coffee
6853,Frozen pizza
6854,Coffee
6854,Tea
6854,Eggs
6854,Toast
6854,Yogurt
6855,Tea
6855,Tea
6855,Cake
6855,Breakfast cereal
6855,Duck egg
6855,Butter
6856,Bread
6856,Bread
6857,Coffee
6857,Coffee
6857,butter
6858,Coffee
6858,Tea
6858,Breakfast cereal
6858,coffee sweetner
6858,Cake
6859,Bread
6859,Coffee
6859,Tea
6859,Toast
6860,Yogurt
6860,Cake
6861,Tea
6861,butter
6861,Frozen pizza
6861,Tiffin
6862,Tiffin
6862,Bread
6863,Bread
6863,Bread
6863,Coffee
6863,Cake
6863,coffee sweetner
6864,Tiffin
6864,Yogurt
6865,Coffee
6865,Breakfast cereal
6866,coffee sweetner
6867,Coffee
6867,Bread
6868,Coffee
6869,Coffee
6869,Coffee
6869,Sandwich
6869,Sandwich
6869,coffee sweetner
6869,coffee sweetner
6870,Frozen pizza
6870,Coffee
6870,Coffee
6871,Bread
6871,Bread
6871,Frozen pizza
6871,Sandwich
6871,coffee sweetner
6872,Coffee
6872,Coffee
6873,Coffee
6873,Breakfast cereal
6873,Baguette
6874,Coffee
6875,Cake
6876,Coffee
6876,Cake
6877,Bread
6878,Sandwich
6878,Coke
6878,Bread
6878,Cake
6879,Coffee
6879,Cake
6879,Bread
6879,Cookies
6880,The Nomad
6881,Tea
6881,Bread
6881,coffee sweetner
6882,Cake
6882,Cake
6882,Coffee granules 
6883,Coffee
6883,Salad
6883,Cake
6883,Extra Salami or Feta
6883,Cake
6883,Tea
6884,Coffee
6885,Coffee
6885,Tea
6885,Eggs
6885,Sugar
6885,Juice
6886,Baguette
6887,Coffee
6887,Coffee
6887,Coffee
6887,Coffee
6887,Cake
6888,Afternoon with the baker
6889,Afternoon with the baker
6890,Bread
6890,Sugar
6891,Coffee
6892,The Nomad
6892,Coffee
6893,Coffee
6894,Coffee
6894,Frozen pizza
6895,Coffee
6895,Eggs
6896,Bread
6897,Fudge
6897,Fudge
6898,Coffee
6898,Bread
6899,Coffee
6899,Juice
6899,Bread
6900,coffee sweetner
6900,Bread
6900,Coffee
6900,Coffee
6901,Coffee
6902,Coffee
6903,Coffee
6903,Eggs
6904,butter
6905,Frozen pizza
6905,Cookies
6905,Hot chocolate
6905,Coffee
6906,Bread
6907,Salad
6908,Coffee
6908,Tea
6908,Coffee
6908,butter
6909,Bread
6910,Bread
6911,Bread
6912,Frozen pizza
6913,Sandwich
6913,Sandwich
6913,Coffee
6913,Coffee
6914,Bread
6915,Coffee
6915,Coffee
6916,Juice
6916,Sandwich
6916,Breakfast cereal
6916,Tea
6916,coffee sweetner
6916,Frozen pizza
6917,Bread
6918,Hot chocolate
6919,Sandwich
6920,Coffee
6920,Cake
6921,coffee sweetner
6921,Sugar
6921,Bread
6921,Bread
6922,Coffee
6922,Bread
6923,Smoothies
6923,Coffee
6923,Bread
6923,Cookies
6924,Toast
6924,Breakfast cereal
6924,Coke
6924,Tea
6924,Coffee
6925,Bread
6925,Bread
6925,Frozen pizza
6925,Sandwich
6925,The Nomad
6926,Coffee
6926,Bread
6927,Coffee
6927,Cookies
6928,butter
6928,Buttermie Dodgers
6929,Eggs
6929,Coffee
6929,Hot chocolate
6930,Tea
6930,Bread
